1490039277,2147062644
1490039277,2161587450
1490039277,2165467901
1490291137,2054767162
1490291137,2084415931
1490291137,2107597566
1490291137,2165003530
1490291137,2165276788
1490562473,2034694694
1490562473,2042862761
1490562473,2114005694
1490562473,2142115640
1490562473,2145646037
1490855529,2114039576
1490855529,2122295916
1490855529,2144505248
1492116730,1978073473
1492246439,2121684952
1492246439,2124294125
1492246439,2141448020
1492246439,2146498786
1494010375,1981325128
1494010375,2016016887
1494010375,2050488527
1494010375,2051767208
1494010375,2085466647
1494010375,2096080031
1494010375,2109643392
1494010375,2109727435
1494010375,2116361347
1494010375,2119452648
1494010375,2128852435
1494010375,2145901259
1494010375,2157379557
1494010375,2163965546
1494068537,2141018272
1494144822,1492246439
1494144822,2164008124
1494305179,2046252734
1494305179,2148734466
1494920329,2045625914
1494920329,2100184281
1494920329,2126053368
1494920329,2534315723
1494920329,2534349997
1495123920,2113001609
1495123920,2120602507
1495354255,1916757608
1495354255,2111263072
1495523569,2120602507
1495523569,2155484187
1495817096,1870211974
1496109512,1986257701
1496109512,2074444313
1496109512,2129592894
1496109512,2156974804
1496111058,2099166093
1496474480,1916757608
1496474480,2098469281
1496474480,2156136663
1496931487,1587493046
1496931487,2001659964
1496931487,2113001609
1496931487,2143308114
1496986638,2099311089
1496986638,2141018272
1496986638,2151933245
1496986638,2163724382
1497394821,1601859143
1497394821,2034694694
1497394821,2082350117
1497394821,2086096184
1497394821,2096544239
1497394821,2097216370
1497394821,2102495072
1497394821,2105832013
1497394821,2109727435
1497394821,2110277060
1497394821,2126321334
1497394821,2131361270
1497394821,2148329479
1497394821,2149431522
1497394821,2168705291
1497740227,2017018978
1497740227,2034694694
1497740227,2079257256
1497770810,2099182613
1498053278,2066522155
1498053278,2121697922
1498164374,2065380250
1498164374,2104744826
1498164374,2113270839
1498164374,2117698763
1498164374,2128205813
1498164374,2133729338
1498164374,2541114472
1498299056,1551898434
1498299056,2011658854
1498299056,2028787683
1498299056,2104441030
1498299056,2170839387
1500245553,1613201427
1500245553,2017018978
1500245553,2034694694
1500245553,2079257256
1500245553,2146872957
1500473479,2035714779
1500473479,2114989451
1500473479,2118877187
1500473479,2146279766
1500714214,1544011691
1500714214,2016553144
1500714214,2091115823
1500714214,2161319334
1501405168,1982271317
1501405168,2109657057
1502600718,1521028952
1502600718,1540816698
1502600718,2109467529
1502600718,2146872957
1504007998,2101445598
1504523017,2017018978
1504523017,2089875636
1505764933,8289804
1505764933,2071148027
1505764933,2101092654
1505764933,2104832179
1505764933,2115304611
1505764933,2142106840
1505764933,2147109806
1505764933,2150643931
1505764933,2787405677
1505843728,2100309672
1505843728,2110004896
1505843728,2128136904
1505843728,2135009558
1505871258,2100350068
1505871258,2144961339
1506296221,1498053278
1506296221,2147010257
1506296221,2159348630
1507179460,1970569592
1507179460,2044240216
1507179460,2111263072
1507179460,2167983404
1507345447,1487235154
1507345447,1970569592
1507345447,2023468127
1507345447,2083739891
1507345447,2087665966
1507345447,2111400107
1507345447,2114033855
1507345447,2133946031
1507345447,2142493242
1507345447,2168705291
1507345447,2171575586
1507654555,1599005630
1508270675,2054912309
1508297260,2146872957
1508612207,2098488771
1508649715,2100309672
1508741015,1992399362
1508741015,2056638635
1508741015,2112837953
1508741015,2126927905
1508741015,2147588728
1510317948,1560978621
1510317948,2054767162
1510317948,2060205462
1510317948,2124447435
1510645397,1495354255
1510645397,1916757608
1510645397,2097236039
1510645397,2111263072
1510645397,2146520578
1510645397,2168047527
1511869409,2104451730
1512287614,1755209849
1512287614,2093772787
1512287614,2105208377
1512287614,2138658268
1512287614,2164244016
1513214262,1518156650
1513214262,1990402145
1513214262,1991676464
1513214262,2087382273
1513214262,2091288935
1513214262,2105535124
1513214262,2115891846
1513214262,2117500970
1513214262,2130154693
1513214262,2147512934
1513214262,2159504010
1513214262,2162825485
1513497437,1973733286
1513497437,2119427423
1513550834,1982271317
1513550834,2037147154
1513550834,2041520323
1513550834,2069228960
1513550834,2107330811
1513550834,2134378585
1513550834,2159891107
1513932733,2166137283
1514077906,2011571639
1514077906,2077014479
1514077906,2079380280
1514077906,2136892133
1514420254,249962076
1514420254,1582295676
1514420254,1818387095
1514420254,1917719640
1514420254,2035714779
1514420254,2111916870
1514648211,2153587307
1515517258,1916757608
1515517258,2148511263
1515560749,1967103979
1515560749,1990840721
1515560749,2114784448
1515560749,2120568174
1517639764,1989935269
1517639764,2007488329
1517639764,2107876242
1517639764,2111414025
1517639764,2112269749
1517639764,2114689182
1517639764,2137259724
1517639764,2157168580
1517639764,2171163714
1518156650,1965102791
1518156650,1977294046
1518156650,2023883777
1518156650,2026662997
1518156650,2111263072
1518156650,2119452648
1518156650,2121887149
1518156650,2139562235
1518156650,2152621157
1518156650,2157379557
1518156650,2161660422
1518156650,2162825485
1518163708,2107597566
1518163708,2117764062
1518163708,2156988816
1518614355,2098046600
1519076684,2016016887
1519076684,2119452648
1519168681,2120683899
1519653033,2111794246
1519653033,2123644628
1519772700,2011751385
1519772700,2096544239
1519772700,2097089704
1519772700,2103691842
1519772700,2121995598
1519772700,2127397139
1519772700,2133934472
1520796046,1991928089
1520840400,2012276876
1521028952,2080193026
1521028952,2100184281
1521028952,2106003753
1521358531,1735790193
1521358531,2059861094
1521358531,2101284865
1521358531,2101579010
1522012835,2143163480
1523084549,1941024310
1523084549,1990982370
1523084549,2018326905
1523084549,2047828610
1523084549,2063709346
1523084549,2098491773
1523084549,2108465154
1523084549,2135100707
1523084549,2135446434
1523084549,2172119539
1523084549,2294935888
1523163839,2152600964
1523163839,2532506824
1524030162,2097754443
1524030162,2107597566
1524030162,2144205107
1524709347,2104451730
1524709347,2128012088
1524709347,2171712884
1527373558,2106073588
1527373558,2111465995
1527373558,2146647918
1528577414,2000493547
1528577414,2128490637
1529159576,1993040364
1529159576,2093301923
1529159576,2110457937
1529159576,2120831453
1529159576,2154069299
1529285077,2011658854
1529285077,2104451730
1529285077,2138979757
1529285077,2544794140
1530064153,1967994289
1530064153,1971573671
1530064153,1980799317
1530064153,2056638635
1530064153,2062037128
1530064153,2069469539
1530064153,2073156145
1530064153,2097236039
1530064153,2099223662
1530064153,2101445598
1530064153,2103927771
1530064153,2114313114
1530064153,2133136052
1530130015,2104744826
1530372876,1980209219
1530372876,2108982845
1530372876,2119828234
1530372876,2135415614
1530372876,2157900633
1530372876,2172175635
1532276603,1591017069
1532276603,2054901814
1532276603,2069228960
1532276603,2070664725
1532276603,2082350117
1532276603,2168629730
1532402181,2155226127
1535408033,2104075446
1537892751,1981265888
1537892751,1982785963
1537892751,2008795456
1537892751,2018614013
1537892751,2062779075
1537892751,2068966762
1537892751,2096080031
1537892751,2117616434
1537892751,2135415614
1537892751,2140293566
1537892751,2161555761
1537892751,2171381161
1538051122,2148269024
1538051122,2157900633
1538591984,1551627518
1538591984,2139123466
1538591984,2150898819
1538594196,2135962591
1540016502,1977810187
1540016502,2016428601
1540016502,2025394193
1540016502,2028678069
1540016502,2057753721
1540016502,2096080031
1540016502,2110080554
1540016502,2114005694
1540016502,2147055032
1540016502,2147512934
1540816698,2171555216
1542393085,1551627518
1542393085,2102841927
1542393085,2131706088
1542393085,2140700264
1542393085,2150415161
1542393085,2158733641
1543332361,2107191047
1543577391,1573951906
1543577391,1973733286
1543577391,2089200950
1543577391,2133177881
1543577391,2153620664
1543786708,2045625914
1543786708,2142058910
1543786708,2170209962
1544011691,2100350068
1544268587,2021001446
1544268587,2075038621
1544268587,2089621285
1544268587,2112250557
1544268587,2130154693
1544268587,2133498673
1544268587,2141018272
1544268587,2141880430
1544268587,2159610182
1544268587,2167983404
1544268587,2171240564
1544426692,1971452799
1544426692,2008424396
1544426692,2041419971
1544426692,2046591691
1544426692,2101099609
1544426692,2113083397
1544549545,2113078208
1544549545,2126053368
1544600485,2167983404
1544607580,1755209849
1544607580,1810311117
1544607580,2121955354
1544607580,2125060794
1544607580,2141448020
1544607580,2144373617
1544805436,2119694942
1544805436,2155151793
1545210537,2069231485
1545210537,2150068215
1545210537,2295335535
1546610148,2080605277
1546610148,2103368830
1546610148,2129572693
1546610148,2132707736
1546650522,2171381161
1546867816,1979762097
1546867816,2036304985
1546867816,2107666439
1546867816,2125944019
1546867816,2127798199
1546867816,2136892133
1546867816,2161319334
1546867816,2539343676
1548468326,2166137283
1548959058,2111465995
1548959058,2114077326
1548959058,2122969187
1549178298,2050594682
1550754177,2147591526
1550754177,2532506824
1551627518,1562862369
1551627518,2159891107
1551627518,2170832107
1551658936,1487851588
1551658936,2103889895
1551898434,2011658854
1551898434,2028787683
1551898434,2104451730
1551898434,2117160391
1551898434,2540198878
1552231364,1970569592
1552231364,2008795456
1552231364,2012812717
1552231364,2023357311
1552231364,2025406665
1552231364,2042688733
1552231364,2069422636
1552231364,2083739891
1552231364,2084776154
1552231364,2088614079
1552231364,2091236139
1552231364,2142493242
1552231364,2144296370
1552231364,2146872957
1552231364,2153717767
1552231364,2161114148
1552231364,2168705291
1553376466,1990028735
1553376466,2000493547
1553376466,2077207492
1553376466,2092405939
1553376466,2126485681
1553376466,2144505248
1553376466,2546111618
1553466281,1596646296
1553466281,2049464428
1553466281,2100184281
1553466281,2126053368
1553466281,2147155707
1553466281,2170209962
1553466281,2534315723
1553985934,1490562473
1553985934,2128852435
1553985934,2131898753
1553985934,2161200279
1554375575,2079380280
1554375575,2094651304
1554375575,2114039576
1554375575,2141364561
1554375575,2170832107
1555801887,2113606855
1557878963,2103210990
1558708235,1969539460
1558708235,2144196457
1560004219,2122323950
1560978621,2027195462
1561234899,2020079884
1561234899,2042862761
1561234899,2088219806
1561234899,2100350068
1561234899,2149042946
1561234899,2171163714
1561234899,2539343676
1561744082,1978447965
1561744082,1980799317
1561744082,1988726303
1561744082,1994984331
1561744082,2056638635
1561744082,2062037128
1561744082,2077202066
1561744082,2081139127
1561744082,2100045884
1561744082,2111263072
1561744082,2115556748
1561744082,2118150522
1561744082,2169870976
1561744082,2913872186
1562347572,2139384265
1562862369,1551627518
1562862369,2036484193
1562862369,2104441030
1562862369,2106370129
1562862369,2159891107
1564135880,1551898434
1564135880,2011060348
1564135880,2011316786
1564135880,2011658854
1564135880,2046591691
1564135880,2054501662
1564135880,2107679877
1564135880,2122140178
1564135880,2126014629
1564135880,2135704815
1564135880,2137760010
1564135880,2139982105
1564135880,2147756977
1564135880,2148420597
1564135880,2157791576
1564135880,2163363303
1564135880,2166928043
1564135880,2540198878
1565752327,1553466281
1565752327,2126053368
1565752327,2146548103
1565752327,2170209962
1565752327,2534315723
1565761017,1591017069
1565761017,1970569592
1565761017,1988061708
1565761017,1990088789
1565761017,2097173901
1565761017,2135415614
1565761017,2142493242
1565761017,2152621157
1565761017,2154946200
1565761017,2159205441
1565761017,2171381161
1567089930,2090088512
1567089930,2107500671
1567089930,2124113885
1567089930,2542199224
1567550435,2147434114
1567550435,2156988816
1567550435,2164191390
1567550435,2533408896
1567637967,2060205462
1568838578,2143967859
1568893727,2012118336
1569159205,2121992368
1569838522,1961992291
1569838522,2128852435
1569838522,2155921755
1571018440,1561744082
1571018440,1593641494
1571018440,1988726303
1571018440,1994984331
1571018440,2021705019
1571018440,2052791563
1571018440,2056638635
1571018440,2069469539
1571018440,2090747210
1571018440,2095759957
1571018440,2097236039
1571018440,2108230739
1571018440,2111263072
1571018440,2114313114
1571018440,2117088188
1571018440,2133136052
1571246069,2046715323
1571246069,2054150189
1571246069,2122969187
1571246069,2125629562
1571246069,2146548103
1575292112,2020314144
1575292112,2085466647
1575292112,2156846700
1575664806,2296239191
1579189574,1482531518
1579189574,1990840721
1579189574,2001585088
1579189574,2095105262
1579189574,2095429542
1579189574,2142125191
1579189574,2146310032
1579189574,2146350882
1579189574,2150797568
1579189574,2155132021
1579189574,2171904101
1579688851,1968305696
1579764669,2104441030
1579764669,2156700256
1581117166,2121925785
1581627361,1979011152
1581627361,2108458429
1581627361,2119828234
1581627361,2152621157
1582295676,249962076
1582295676,1599608124
1582295676,1613201427
1582295676,1818387095
1582295676,1917719640
1582295676,2035714779
1582295676,2111916870
1582295676,2134056613
1582295676,2538055499
1582408138,2106073588
1582408138,2111794246
1582408138,2165343272
1582500501,1981325128
1582500501,1992743299
1582500501,2015755066
1582500501,2016016887
1582500501,2062874539
1582500501,2119452648
1582500501,2144968255
1582500501,2157379557
1582500501,2165418521
1583384137,2059018062
1583384137,2111347866
1583384137,2116904179
1583384137,2125986575
1583384137,2171381161
1584564047,2094565799
1584564047,2095620196
1584564047,2099840845
1584564047,2128205813
1584564047,2145347746
1584564047,2156204145
1585101387,1599005630
1585101387,2107597566
1585101387,2110600113
1585101387,2117764062
1585297471,1500714214
1585297471,1505871258
1585297471,1590482746
1585297471,1870211974
1585297471,2020079884
1585297471,2095105262
1585297471,2171904101
1585297471,2294935888
1585297471,2539343676
1586568477,2120683899
1586568477,2156613165
1587245653,1507654555
1587245653,1599005630
1587493046,2025637801
1587493046,2066735886
1587493046,2091080288
1587493046,2126053368
1587493046,2155276967
1587493046,2170209962
1588659438,1479726876
1588659438,1571662292
1588659438,1735790193
1588659438,2098241120
1588659438,2158169170
1588659438,2162920501
1589001414,1964997616
1589001414,1993495183
1589001414,2025981716
1589001414,2095995627
1589001414,2109263937
1589001414,2110072667
1589001414,2120294815
1589001414,2120831453
1589001414,2156700256
1589001414,2167112218
1589110483,1617242785
1589110483,2060435553
1589110483,2096697416
1589110483,2146872957
1589110483,2535433266
1589228152,2116938231
1589228152,2146983132
1589228152,2170383670
1589311664,2080083696
1589311664,2100247557
1589311664,2102530643
1589311664,2162609414
1590377173,2089200950
1590377173,2105683323
1590377173,2117088188
1590482746,2105975314
1590482746,2124524076
1590482746,2159991578
1590507653,1992765891
1590507653,2017521531
1590507653,2095620196
1590507653,2154069299
1590507653,2155123448
1590507653,2886731288
1591017069,2098417174
1591017069,2118908268
1591017069,2119828234
1591017069,2125215841
1591017069,2135415614
1591017069,2141448020
1591017069,2147997165
1591017069,2158711339
1591017069,2172175635
1591753261,1567502308
1591753261,2011658854
1591753261,2145347746
1592372919,1969581814
1592372919,1992743299
1592372919,2039706813
1592372919,2082301381
1592372919,2099439276
1592372919,2126519777
1592372919,2538618819
1592372919,2915459242
1592841971,2046715323
1592841971,2122969187
1592977730,1980799317
1592977730,1988726303
1592977730,1994984331
1592977730,2005948381
1592977730,2069469539
1592977730,2124145056
1592977730,2127976008
1592977730,2129449371
1592977730,2140381488
1592977730,2152670036
1592977730,2170910862
1593597658,2034694694
1593641494,1519168681
1593641494,2099182613
1593947456,2116000392
1594608399,2111400107
1594608399,2115408412
1594608399,2115770648
1594608399,2142865875
1594608399,2147062644
1594608399,2167797188
1595783446,8289804
1595783446,2100350068
1595783446,2146680024
1595783446,2533610325
1596335340,1548468326
1596335340,1618986003
1596335340,2013378906
1596335340,2097747452
1596335340,2103994377
1596335340,2114989451
1596335340,2142244001
1596335340,2166137283
1596371655,1838945765
1596646296,2146647918
1596753297,230825830
1596753297,1877567052
1596753297,2039256085
1596753297,2046715323
1596753297,2054767162
1596753297,2069231485
1596753297,2072067430
1596753297,2084415931
1596753297,2146548103
1596753297,2165729714
1596861285,1972824939
1596861285,2067409497
1596861285,2108682302
1596861285,2111794246
1596861285,2119752738
1597510378,1495354255
1597510378,1997522225
1597510378,2051499661
1597510378,2071392461
1597510378,2111400107
1597510378,2121697922
1597510378,2127775323
1597510378,2156204145
1597510378,2164038168
1597510378,2164616135
1597742004,1735790193
1597742004,2170606151
1597839571,2118908268
1598669012,1563090239
1598669012,2134674390
1598669012,2134725295
1598669012,2147798083
1599005630,2107666439
1599005630,2110576406
1599608124,2106297084
1599608124,2141018272
1599608124,2145519405
1599608124,2535433266
1599608124,2538055499
1600822508,2086301945
1600822508,2104103498
1600822508,2133062512
1600822508,2170426611
1600949175,1965102791
1600949175,1974584593
1600949175,1981325128
1600949175,1990086701
1600949175,1991676464
1600949175,2011735049
1600949175,2025394193
1600949175,2058190445
1600949175,2111347866
1600949175,2111495777
1600949175,2130438374
1600949175,2155405213
1600949175,2171381161
1600963972,1576834602
1600963972,2017018978
1600963972,2034694694
1600963972,2099166093
1600963972,2119664536
1600963972,2146872957
1601004891,1970569592
1601004891,1988711344
1601004891,2113081107
1601004891,2135415614
1601004891,2142349824
1601529119,2116000392
1601538659,1964997616
1601538659,1993495183
1601538659,1996994046
1601538659,2000388747
1601538659,2110072667
1601538659,2141763411
1601538659,2153956456
1601538659,2156988816
1601538659,2159517387
1601538659,2167384469
1601859143,1775412516
1601859143,1972339281
1601859143,2029883763
1601859143,2034694694
1601859143,2089875636
1601859143,2099984385
1601859143,2102074734
1601859143,2133420504
1601859143,2145646037
1601859143,2166334656
1601859143,2166947480
1601859143,2169166445
1601859143,2170839387
1602086553,1990840721
1602086553,2006647958
1602622301,1925027211
1602622301,1968005998
1602622301,1968563322
1602622301,2041339073
1602622301,2154393589
1602782632,1968305696
1602782632,2033650322
1604082823,1990779238
1604082823,2031993264
1604082823,2067332575
1604082823,2084057287
1604082823,2104284394
1604082823,2109354433
1604082823,2127094813
1604082823,2135446434
1604082823,2165201154
1604082823,2166334656
1605018553,2007556336
1605018553,2023764148
1605018553,2058878000
1605018553,2059018062
1605018553,2080526455
1605018553,2106268337
1605018553,2111347866
1605018553,2118908268
1605018553,2128712108
1605018553,2158169170
1606918473,1497740227
1606918473,1613201427
1606918473,2099090501
1606918473,2140852722
1606918473,2913872186
1607158209,2027195462
1607158209,2031740700
1607158209,2054767162
1607158209,2084415931
1607158209,2111794246
1607158209,2121698026
1607158209,2152459663
1607158209,2165343272
1607345667,2046918726
1607345667,2095105262
1607345667,2121004404
1607345667,2124120255
1607345667,2129302988
1607345667,2150797568
1607345667,2171904101
1607834925,2106073588
1607834925,2121353044
1608357409,2122969187
1608357409,2157498311
1608724638,1966888503
1608724638,1968305696
1608724638,2098241120
1608724638,2098469281
1608724638,2105208377
1608724638,2111916870
1608724638,2123697491
1608724638,2130675236
1608724638,2141018272
1608724638,2149028520
1608724638,2535433266
1611236614,1870211974
1611236614,2106073588
1611477933,249962076
1611477933,1818387095
1611477933,1917719640
1611477933,2035714779
1611477933,2131189186
1613201427,2017018978
1613201427,2034694694
1613201427,2146520578
1614123336,1894932800
1617242785,1519168681
1617242785,2120686223
1617242785,2141018272
1617242785,2144373617
1617242785,2146872957
1618986003,2142244001
1618986003,2144769479
1618986003,2145519405
1618986003,2151933245
1618986003,2155351266
1637589710,1518163708
1637589710,2113001609
1638998264,2046715323
1638998264,2096417185
1638998264,2786838078
1651078110,1966359569
1662931978,1964473154
1662931978,1966406768
1662931978,2002544066
1662931978,2062196125
1662931978,2095995627
1662931978,2132706063
1662931978,2132938386
1677681477,2131898753
1677681477,2161555761
1687976359,1505871258
1687976359,1585297471
1687976359,1590482746
1687976359,1607345667
1687976359,1870211974
1687976359,2080298943
1687976359,2091115823
1687976359,2095105262
1687976359,2101990964
1687976359,2124120255
1687976359,2170209962
1687976359,2171163714
1687976359,2171904101
1687976359,2534349997
1687976359,2787753539
1687976359,2787843090
1695704110,1487235154
1707007212,173854146
1707007212,1973531220
1707007212,2104451730
1707007212,2116680597
1707007212,2117160391
1707007212,2126053368
1707007212,2135009558
1707007212,2144505248
1707007212,2146224627
1709805170,2037205988
1709805170,2048905912
1709805170,2092874619
1709805170,2135482287
1709805170,2145817751
1710084594,2123415944
1710084594,2129824539
1712267846,2002101280
1712267846,2031993264
1712267846,2104451730
1712267846,2135446434
1712267846,2162205142
1712267846,2165201154
1712267846,2166334656
1712267846,2169166445
1717615984,1976304325
1717615984,2034694694
1717615984,2103111128
1717615984,2294830145
1722283283,2088906910
1725473968,2128968800
1734083974,2030542475
1734083974,2099404391
1734083974,2110965284
1734083974,2112829430
1734083974,2147591526
1734083974,2158001958
1734083974,2164191390
1734083974,2532506824
1734083974,2535314327
1735274207,1695704110
1735274207,1971573671
1735274207,1980799317
1735274207,2021705019
1735274207,2044145621
1735274207,2071392461
1735274207,2140381488
1735274207,2152670036
1735274207,2161587450
1735790193,2146872957
1755209849,1617242785
1755209849,1810311117
1755209849,1938514595
1755209849,2087894568
1755209849,2141018272
1755209849,2142875572
1755209849,2144373617
1755209849,2146872957
1755209849,2152819341
1755209849,2913872186
1755843160,2031471317
1755843160,2106073588
1755843160,2146548103
1766487623,1508297260
1766493433,2103484089
1766493433,2115085978
1766493433,2129815685
1766493433,2150085383
1766493433,2163925089
1775412516,1500245553
1775412516,2034694694
1775412516,2079257256
1775412516,2114005694
1775412516,2142115640
1781211963,1497740227
1781211963,1589110483
1781211963,2017018978
1781211963,2034694694
1781211963,2099090501
1781211963,2145646037
1781211963,2146872957
1781856294,2125944019
1781856294,2137812155
1781856294,2137833347
1794136157,2008795456
1794136157,2020098460
1794136157,2064854394
1794136157,2115890908
1794136157,2125215841
1794136157,2129117379
1794136157,2135415614
1794136157,2139562235
1794136157,2166365305
1795089457,1593641494
1795089457,1982799219
1795089457,1986257701
1795089457,2037751485
1795089457,2057179943
1795089457,2064815440
1795089457,2068261792
1795089457,2077776889
1795089457,2088806764
1795089457,2111347866
1795089457,2112837953
1795089457,2117088188
1795089457,2129488645
1795089457,2132907133
1795089457,2145640629
1795089457,2148056538
1795089457,2150085383
1795089457,2152670036
1795089457,2156473689
1795089457,2163220482
1798643589,2098241120
1798643589,2110746712
1798643589,2150804029
1798643589,2167983404
1799206395,1964311319
1799206395,2123322679
1799206395,2135576300
1799206395,2171381161
1810311117,2093772787
1810311117,2121925785
1810311117,2122323950
1810311117,2127983067
1810311117,2140037506
1810311117,2170100090
1810950831,2167428947
1812018636,2025637801
1812018636,2113078208
1817080503,2034694694
1817080503,2066560342
1817080503,2109643392
1817080503,2116153763
1818387095,2109761310
1818387095,2120683899
1821624969,1512287614
1821624969,2008096689
1821624969,2036093426
1821624969,2073800769
1821624969,2115556748
1821624969,2126190393
1823091351,2913872186
1830192980,2110746712
1830192980,2146520578
1830192980,2148734466
1831124275,1755209849
1831124275,2019046028
1831124275,2120683899
1831124275,2141018272
1831124275,2535433266
1831124275,2538055499
1833114317,1982799219
1833114317,2064815440
1833114317,2068261792
1833114317,2117088188
1833114317,2145640629
1833114317,2148056538
1833114317,2157348185
1833114317,2163220482
1833114317,2172232043
1834939163,2000371847
1834939163,2005371019
1835960528,2114975239
1835960528,2116749829
1835960528,2159123814
1837809818,1968305696
1837809818,1993765155
1837809818,2103573098
1837809818,2119026951
1837809818,2122814890
1837809818,2127980861
1837809818,2145640629
1838084296,1519168681
1838084296,1968305696
1838084296,2099182613
1838084296,2119510843
1838084296,2137919730
1838084296,2146680453
1838084296,2149204285
1838084296,2161200279
1838084296,2165580095
1838945765,1910357707
1838945765,2143967859
1842298366,2096125052
1842298366,2135929598
1843439656,2052587161
1843439656,2096510084
1843439656,2124199658
1843439656,2133729338
1843439656,2147905049
1843764420,2007546607
1843764420,2046336997
1843764420,2106268337
1845209682,2084433240
1845329604,1971635125
1845329604,2021689070
1845329604,2083739891
1848420981,2120835680
1851634808,1589311664
1851634808,2019522722
1851634808,2080083696
1855183634,1551898434
1855183634,1601859143
1855183634,1987331903
1855183634,2008074841
1855183634,2044459078
1855183634,2095995627
1855183634,2102457720
1855183634,2102495072
1855183634,2106370129
1855183634,2120831453
1855183634,2147756977
1855183634,2151583791
1855183634,2166928043
1866493243,1551627518
1866493243,2128769229
1866493243,2152935971
1866493243,2154503164
1866493243,2159891107
1866493243,2170832107
1866723569,2109761310
1866723569,2120686223
1869447506,1855183634
1869447506,2040662088
1869447506,2040816783
1869447506,2044459078
1869447506,2071954097
1869447506,2083099147
1869447506,2104441030
1869447506,2126560733
1869447506,2137760010
1869447506,2147756977
1869447506,2148420597
1869447506,2151583791
1869447506,2157514509
1869447506,2166928043
1869447506,2293090538
1870211974,1518614355
1870211974,1781856294
1870211974,2294935888
1870642593,2069238584
1870642593,2117616757
1870642593,2119344278
1870642593,2126053368
1870642593,2155151793
1876588750,2027195462
1876588750,2054767162
1876588750,2084415931
1877567052,230825830
1877567052,2031471317
1877567052,2046715323
1877567052,2069231485
1877567052,2086724838
1879416943,1978447965
1879416943,2004541388
1879416943,2008424396
1879416943,2100381092
1879416943,2128934301
1879416943,2138195009
1879416943,2152167878
1884010341,2071392461
1884010341,2132707736
1885351356,1521028952
1885351356,1532402181
1885351356,1894932800
1885351356,2080193026
1885351356,2106003753
1885351356,2143981714
1891775677,1579189574
1891775677,1967103979
1891775677,1982130806
1891775677,1990840721
1891775677,2006647958
1891775677,2061348418
1891775677,2081581186
1891775677,2108190542
1891775677,2119026951
1891775677,2124700014
1891775677,2133729338
1891775677,2142125191
1891775677,2143254217
1891775677,2146350882
1891775677,2153620664
1891775677,2532599107
1892242977,1562862369
1892242977,1982130806
1892242977,2038866112
1892242977,2067849562
1892242977,2098519781
1892242977,2104927667
1892242977,2116680597
1892242977,2120568174
1892242977,2154069299
1892242977,2169113748
1892359373,1988711344
1892359373,2142349824
1892359373,2165662062
1892359373,2169700383
1892979790,1490562473
1892979790,1992743299
1892979790,2015449696
1892979790,2031091080
1892979790,2042862761
1892979790,2067391211
1892979790,2098072631
1892979790,2105208377
1892979790,2121995598
1892979790,2127397139
1892979790,2136436991
1892979790,2142115640
1892979790,2143475690
1892979790,2145646037
1892979790,2148329479
1892979790,2158870854
1892979790,2163925089
